"MUT1"	"MUT2"	"MUT3"	"MUT4"	"WT1"	"WT2"	"WT3"	"WT4"
"Tmed10"	2333.82056907118	2200.13268337109	2197.72836990125	2247.87979835985	2226.04802774048	2228.71430870396	2210.83202784877	2207.54863365609
"Tmed2"	4128.1122422646	3952.99734785744	3740.1707579512	3545.27052765689	3692.50075980949	3969.50971494584	3851.03300205909	3605.60008946811
"Tmed3"	318.94274552773	277.945126021226	258.753951807945	311.459694947137	317.277766277112	370.074082799638	268.361293476822	265.131479851371
"Tmed4"	654.119103851782	653.863246655299	647.444953008624	619.697393049993	704.305604497181	597.49391021841	623.915787000265	599.836468599909
"Tmed5"	627.381388657841	640.019236546962	602.639073907681	607.883404620964	663.476294091547	632.640610819493	678.16933369594	651.546508996453
"Tmed6"	32.4672255926432	39.4021826160359	26.8835274605657	15.0359852733101	37.4268678718309	37.2141535776172	15.5010133416215	18.8036510532887
"Tmed7"	2221.14019789671	2110.67907959414	2070.03161446356	2009.45203188308	2143.53879629577	2103.63340362364	2251.52218787052	2255.49794384198
"Tmed8"	341.860787122537	381.24273990651	381.970119335538	373.751633936564	344.497306547534	313.219125944945	334.240600178713	362.910465328472
"Tmed9"	2194.40248270277	2138.36709981082	2105.87631774431	2063.15197928776	2190.32238113556	2166.69071940794	2023.85105441546	1950.8787967787
"Tmeff1"	1811.48020438953	1651.69689831005	1769.83222448724	1777.46825909487	1580.4345569514	1508.20694638176	1751.61450760323	1777.88520708845
"Tmeff2"	23.8729599945906	21.2984770897492	23.523086527995	37.5899631832751	28.9207615373238	20.6745297653429	30.0332133493916	23.5045638166109
"Tmem100"	218.67631355045	200.205684643642	190.424986179007	153.581849577381	187.984949992605	177.800955981949	152.103693414661	132.565739925685
"Tmem101"	257.827967941578	255.58172507699	262.114392740516	276.017729660049	292.610057907041	298.746955109205	298.394506826214	283.935130904659
"Tmem104"	119.364799972953	111.817004721183	115.375138684928	103.103899016983	108.87816108169	132.316990498195	111.413533392904	117.522819083054
"Tmem106a"	8.59426559805261	14.9089339628244	12.3216167527593	8.5919915847486	8.50610633450701	21.70825625361	16.4698266754728	13.1625557373021
"Tmem106b"	994.070054174752	921.159134131651	860.272878738102	967.673052232312	1006.27237937218	1041.99630017328	1021.12925387932	971.208576902361
"Tmem106c"	254.963212742227	232.153400278266	201.626455954243	240.575764372961	211.802047729225	193.306853305956	177.292840094796	252.909106666733
"Tmem107"	97.4016767779296	85.1939083589966	73.9297005165557	90.2159116398603	93.5671696795771	82.6981190613716	88.1620133804722	68.6333263445037
"Tmem108"	45.8360831896139	44.7268018884732	57.1274958537021	48.3299526642109	51.0366380070421	55.8212303664258	36.8149066863511	44.1885799752284
"Tmem109"	541.438732677314	546.305937352066	516.387756638366	528.407482462039	570.75973504542	585.089192359204	506.689373604253	506.75839588613
"Tmem11"	428.758361502847	441.943399612295	449.178937986952	458.597550835957	449.973025095421	476.547911091154	480.531413590266	457.86890314758
"Tmem115"	275.971417537467	307.762993946875	226.269689459761	277.091728608142	268.792960170422	317.354031898013	291.612813489254	266.071662404035
"Tmem117"	17.1885311961052	10.6492385448746	14.5619107078064	17.1839831694972	21.2652658362675	23.7757092301443	13.5633866739188	6.58127786865104
"Tmem119"	227.270579148502	251.32202965904	260.994245762992	327.569679168541	324.082651344717	348.365826546028	292.581626823106	298.97805174729
"Tmem120a"	268.332070339198	305.6331462379	296.838949043746	279.23972650433	278.149677138379	285.308510761732	295.48806682466	281.114583246666
"Tmem120b"	75.4385535829063	67.0902028327098	75.0498474940792	73.0319284703631	71.4512932098589	52.7200509016244	76.5362533742561	62.0520484758527
"Tmem121"	78.3033087822571	60.7006597057851	59.3677898087493	71.9579295222696	60.3933549749998	69.2596747138987	54.2535466956752	67.6931437918393
"Tmem123"	1720.76295641009	1575.02238078695	1582.76767924081	1569.11246316471	1577.0321144176	1641.55766336823	1697.36096090755	1634.03727653079
"Tmem126a"	317.987827127947	303.503298528925	317.001594639171	318.977687583792	332.588757679224	298.746955109205	326.490093507903	329.063893432552
"Tmem126b"	257.827967941578	177.842283699405	191.545133156531	227.687776995838	212.652658362675	243.959451231046	215.076560114998	211.541074349498
"Tmem127"	892.848703797688	809.342129410468	914.039933659234	886.0491321772	901.647271457743	875.566335562272	868.056747130804	833.001741660689
"Tmem128"	444.991974299168	435.55385648537	430.136439369051	407.045601327465	419.351042291196	463.109466743681	435.966000233105	423.082148698996
"Tmem129"	249.233702343526	277.945126021226	263.234539718039	265.277740179113	279.850898405281	271.870066414259	260.610786806011	273.59312282535
"Tmem131"	1530.73419485315	1570.762685369	1557.00429875776	1661.47637270076	1501.32776804049	1530.94892912364	1656.6708008858	1826.774699827
"Tmem132a"	1674.92687322048	1630.3984212203	1772.07251844229	1677.58635692216	1666.34623092992	1710.81733808212	1733.20705426005	1784.4664849571
"Tmem132b"	42.971327990263	47.9215734519356	40.3252911908486	46.1819547680237	62.0945762419012	51.6863244133572	49.4094800264185	53.5904055018728
"Tmem132c"	35.3319807919941	59.6357358512976	33.6044093257071	37.5899631832751	67.1982400426054	96.1365634088445	52.3159200279725	47.0091276332217
"Tmem132d"	17.1885311961052	21.2984770897492	29.1238214156128	13.9619863252165	12.7591595017605	10.3372648826714	18.4074533431755	18.8036510532887
"Tmem132e"	8.59426559805261	12.7790862538495	13.4417637302829	16.1099842214036	17.8628233024647	11.3709913709386	15.5010133416215	15.9831033952954
"Tmem134"	355.229644719508	307.762993946875	284.517332290987	273.869731763862	323.232040711266	356.635638452165	297.425693492362	293.336956431304
"Tmem135"	361.914073517993	354.619643544323	369.648502582778	351.197656026599	411.695546590139	348.365826546028	369.117880197362	350.688092143834
"Tmem138"	164.245964762783	167.193045154531	146.739254055588	164.321839058317	159.914799088732	173.66605002888	161.791826753174	166.412311821605
"Tmem139"	6.68442879848536	14.9089339628244	13.4417637302829	6.44399368856145	15.3109914021126	11.3709913709386	8.71932000466209	14.1027382899665
"Tmem141"	67.7992063846373	71.3498982506597	90.7319051794092	86.9939147955796	82.509231444718	67.1922217373644	75.5674400404048	55.4707706072016
"Tmem143"	82.1229823813916	97.9729946128461	79.5304354041735	107.399894809358	90.1647271457743	105.440101803249	97.8501467189857	99.6593505824301
"Tmem144"	54.4303487876665	41.5320303250108	32.4842623481836	33.2939673909008	39.9786997721829	35.1467006010829	40.6901600217564	45.1287625278929
"Tmem147"	368.598502316479	347.165176562911	321.482182549265	373.751633936564	316.427155643661	316.320305409746	341.991106849524	360.089917670478
"Tmem14a"	50.610675188532	40.4671064705234	40.3252911908486	42.959957923743	45.9329742063379	60.9898628077615	53.2847333618239	41.3680323172351
"Tmem14c"	726.692902235337	753.96608897712	695.611273042138	749.651265769316	793.619721009504	769.092507270756	764.39372040871	726.761113209608
"Tmem150a"	53.4754303878829	52.1812688698854	67.2088186514142	61.2179400413338	39.9786997721829	52.7200509016244	54.2535466956752	51.7100403965439
"Tmem150c"	194.803353555859	155.478882755169	135.537784280352	118.139884290293	162.466630989084	155.058973240072	141.446746742296	114.702271425061
"Tmem151b"	173.795148760619	158.673654318631	166.901899651012	155.729847473568	162.466630989084	162.295058657942	167.604706756282	188.036510532887
"Tmem158"	63.9795327855028	61.7655835602725	68.3289656289378	70.883930574176	64.6464081422533	84.7655720379059	74.5986267065534	72.3940565551615
"Tmem160"	135.598412769275	126.725938684007	145.619107078064	124.583877978855	90.1647271457743	99.2377428736459	128.852173402229	140.087200347001
"Tmem161a"	366.688665516911	329.061471036624	349.485856987354	361.937645507535	378.521731885562	370.074082799638	396.244653545199	376.073021065774
"Tmem161b"	174.750067160403	129.92071024747	162.421311740918	114.917887446013	154.811135288028	146.789161333935	168.573520090134	143.847930557659
"Tmem164"	1906.01712596811	1904.08385182357	1982.66015021672	1933.19810656844	1993.83132480844	2000.26075479693	1819.43144097282	1893.52766106617
"Tmem165"	1221.34063332325	1229.98705193301	1240.00270411859	1122.32890075779	1259.75434814049	1222.89843562003	1265.27021400985	1177.10855593587
"Tmem167b"	666.533043048969	668.772180618123	647.444953008624	622.919389894274	672.833011059505	708.102644462994	635.541547006481	648.72596133846
"Tmem168"	658.8936958507	630.434921856575	647.444953008624	603.587408828589	619.24454115211	621.269619448554	667.512387023576	599.836468599909
"Tmem169"	40.1065727909122	30.8827917801363	32.4842623481836	30.0719705466201	28.0701509038731	27.9106151832129	42.6277866894591	28.205476579933
"Tmem17"	70.6639615839881	60.7006597057851	81.7707293592207	67.6619337298953	72.3019038433096	66.1584952490973	54.2535466956752	68.6333263445037
"Tmem170b"	341.860787122537	398.281521578309	364.047767695161	400.601607638904	352.15280224859	400.052150959385	403.026346882159	408.979410409029
"Tmem175"	161.381209563432	138.440101083369	131.057196370258	140.693862200258	180.329454291549	159.19387919314	142.415560076147	147.608660768316
"Tmem176a"	310.348479929678	296.048831547513	295.718802066223	297.49770862192	351.30219161514	348.365826546028	310.02026683243	268.892210062028
"Tmem176b"	723.828147035986	739.057155014296	681.049362334331	731.393283651725	831.046588881335	826.981190613716	720.797120385399	595.135555836587
"Tmem177"	155.651699164731	140.569948792344	145.619107078064	171.839831694972	137.798922619014	124.047178592057	137.571493406891	163.591764163612
"Tmem179b"	129.868902370573	139.505024937857	125.45646148264	125.657876926948	113.131214248943	113.709913709386	124.976920066823	112.821906319732
"Tmem18"	395.33621751042	380.177816052022	462.620701717235	402.749605535091	415.097989123942	384.546253635378	420.464986891483	394.876672119063
"Tmem183a"	1184.09881573169	1190.58486931698	1196.31697199517	1186.7688376434	1198.51038253204	1154.6724873944	1203.26616064337	1190.27111167317
"Tmem184a"	31.5123071928596	23.4283247987241	30.2439683931364	37.5899631832751	34.024425338028	26.8768886949458	31.002026683243	22.5643812639464
"Tmem184b"	787.807679821489	764.615327521995	744.897740053175	796.907219485433	825.942925080631	829.04864359025	748.892707067088	754.026407236877
"Tmem184c"	534.754303878829	523.942536407829	537.670549211314	527.333483513946	518.872486404928	556.144850687724	588.069693647765	538.724602676721
"Tmem185b"	244.459110344608	258.776496640452	263.234539718039	253.463751750084	288.357004739788	246.02690420758	232.515200124322	242.567098587424
"Tmem186"	348.545215921023	323.736851764187	366.288061650208	354.41965287088	339.39364274683	296.679502132671	315.833146835538	331.884441090545
"Tmem19"	287.430438334871	279.010049875714	264.354686695563	286.757719140985	275.597845238027	327.691296780685	307.113826830876	256.669836877391
"Tmem191c"	35.3319807919941	39.4021826160359	29.1238214156128	26.8499737023394	45.9329742063379	25.8431622066786	37.7837200202024	42.3082148698996
"Tmem192"	71.6188799837717	76.674517523097	80.6505823816971	69.8099316260824	79.9573995443659	83.7318455496387	73.6298133727021	69.5735088971682
"Tmem198b"	157.561535964298	161.868425882094	157.940723830823	144.989857992633	183.731896825351	165.396238122743	186.980973433309	152.309573531638
"Tmem199"	233.955007946988	207.660151625054	225.149542482238	254.537750698177	239.872198633098	218.116289024368	239.296893461282	251.968924114068
"Tmem200a"	42.971327990263	51.116345015398	57.1274958537021	76.2539253146439	45.9329742063379	69.2596747138987	75.5674400404048	68.6333263445037
"Tmem200b"	38.1967359913449	45.7917257429607	51.5267609660843	41.8859589756494	54.4390805408449	50.6525979250901	31.9708400170943	57.3511357125305
"Tmem200c"	18.1434495958888	15.9738578173119	19.0424986179007	17.1839831694972	8.50610633450701	5.16863244133572	10.6569466723648	15.042920842631
"Tmem201"	856.56180460591	789.108576175206	786.343178221547	855.97716163058	787.665446575349	726.709721251803	805.083880430466	919.498536505817
"Tmem203"	70.6639615839881	73.4797459596346	84.0110233142678	96.6599053284218	74.003125110211	59.9561363194944	92.0372667158776	77.0949693184836
"Tmem204"	79.2582271820407	91.5834514859213	64.9685246963671	94.5119074322346	104.625107914436	95.1028369205773	107.538280057499	94.0182552664435
"Tmem205"	112.680371174468	92.6483753404088	112.014697752357	100.955901120796	78.2561782774645	77.5294866200359	104.631840055945	94.9584378191079
"Tmem208"	255.918131142011	235.348171841728	260.994245762992	271.721733867675	263.689296369717	234.655912836642	212.170120113444	267.952027509364
"Tmem209"	756.29537262863	742.251926577758	704.572448862326	752.873262613596	757.894074404575	751.519156970214	771.175413745669	759.667502552863
"Tmem214"	588.229734266712	646.408779673887	613.840543682917	677.693336247046	674.534232326406	651.247687608301	601.633080321684	617.699937100534
"Tmem216"	190.028761556941	184.23182682633	215.068219684526	196.541807501124	181.180064924999	206.745297653429	191.825040102566	188.976693085551
"Tmem218"	135.598412769275	111.817004721183	144.498960100541	118.139884290293	136.097701352112	140.586802404332	127.883360068377	96.8388029244368
"Tmem219"	99.3115135774968	84.1289845045091	71.6894065615085	82.6979190032053	84.2104527116194	79.5969395965702	84.2867600450669	66.7529612391749
"Tmem220"	22.918041594807	14.9089339628244	29.1238214156128	23.6279768580587	17.8628233024647	15.5058973240072	15.5010133416215	16.9232859479598
"Tmem221"	14.3237759967543	11.714162399362	6.72088186514143	18.2579821175908	22.1158764697182	6.20235892960287	5.81288000310806	10.3420080793088
"Tmem222"	336.131276723835	323.736851764187	389.811148178203	346.901660234225	321.530819444365	325.623843804151	341.022293515673	332.82462364321
"Tmem223"	351.409971120373	369.528577507148	338.284387212118	382.343625521313	357.256466049294	371.107809287905	332.302973511011	348.807727038505
"Tmem229a"	177.614822359754	166.128121300043	135.537784280352	138.545864304071	200.744109494365	165.396238122743	119.164040063715	131.625557373021
"Tmem229b"	107.905779175549	91.5834514859213	68.3289656289378	98.8079032246089	110.579382348591	116.811093174187	97.8501467189857	98.7191680297656
"Tmem231"	258.782886341362	271.555582894302	319.241888594218	271.721733867675	278.149677138379	283.241057785198	264.486040141417	287.695861115317
"Tmem25"	19.0983679956725	26.6230963621864	23.523086527995	18.2579821175908	17.012212669014	19.6408032770758	17.4386400093242	29.1456591325975
"Tmem26"	121.27463677252	132.050557956445	118.735579617499	136.397866407884	130.143426917957	184.003314911552	118.195226729864	109.061176109074
"Tmem30a"	1565.11125724536	1422.73826959524	1450.59033589302	1432.71459675683	1582.98638885175	1526.81402317057	1484.22202746026	1399.93182091734
"Tmem30b"	81.168063981608	91.5834514859213	82.8908763367442	54.7739463527723	57.8415230746477	69.2596747138987	63.9416800341887	62.9922310285171
"Tmem33"	1757.04985560187	1668.73567998185	1768.71207750972	1588.4444442304	1601.69982278767	1567.12935621299	1746.77044093397	1726.1751666919
"Tmem37"	78.3033087822571	70.2849743961722	58.2476428312257	76.2539253146439	91.015337779225	103.372648826714	87.1932000466209	54.5305880545372
"Tmem38a"	137.508249568842	144.829644210294	113.134844729881	115.991886394106	144.603807686619	160.227605681407	145.322000077702	105.300445898417
"Tmem38b"	98.3565951777132	116.076700139133	75.0498474940792	84.8459168993925	104.625107914436	119.912272638989	94.9437067174317	83.6762471871347
"Tmem39a"	542.393651077098	578.253652986689	571.274958537021	558.479453008659	537.585920340843	590.25782480054	579.350373643103	515.22003886011
"Tmem39b"	251.143539143093	219.374314024416	248.672629010233	255.611749646271	213.503268996126	236.723365813176	261.579600139863	227.524177744793
"Tmem41a"	116.500044773602	86.2588322134841	112.014697752357	117.0658853422	104.625107914436	109.575007756317	113.351160060607	120.343366741048
"Tmem41b"	499.422323086835	526.072384116804	556.713047829215	550.961460372004	548.643858575702	548.908765269854	532.847333618239	554.707706072016
"Tmem42"	55.3852671874502	63.8954312692475	63.8483777188435	62.2919389894274	50.1860273735914	46.5176919720215	54.2535466956752	52.6502229492083
"Tmem43"	584.410060667577	569.73426215079	571.274958537021	598.217414088122	574.162177579223	622.303345936821	555.13004029682	590.434643073265
"Tmem44"	190.028761556941	181.037055262868	146.739254055588	195.467808553031	165.018462889436	186.070767888086	194.73148010412	200.258883717525
"Tmem45a"	172.840230360836	122.466243266058	173.622781516153	185.801818020189	155.661745921478	140.586802404332	131.758613403783	117.522819083054
"Tmem45b"	21.0082047952397	8.51939083589966	15.68205768533	15.0359852733101	17.012212669014	23.7757092301443	11.6257600062161	4.70091276332217
"Tmem47"	624.51663345849	573.99395756874	537.670549211314	563.849447749127	595.427443415491	641.944149213897	619.071720331008	623.34103241652
"Tmem50a"	690.40600304356	644.278931964912	645.204659053577	652.991360440894	644.762860155631	731.878353693138	663.63713368817	644.025048575138
"Tmem50b"	289.340275134438	281.139897584689	252.033069942803	272.795732815768	279.850898405281	268.768886949458	218.951813450404	234.105455613444
"Tmem51"	76.3934719826899	68.1551266871973	71.6894065615085	63.365937937521	91.015337779225	69.2596747138987	77.5050667081075	68.6333263445037
"Tmem53"	15.278694396538	14.9089339628244	19.0424986179007	13.9619863252165	17.012212669014	8.26981190613716	14.5322000077702	15.9831033952954
"Tmem54"	35.3319807919941	30.8827917801363	33.6044093257071	17.1839831694972	31.4725934376759	18.6070767888086	20.3450800108782	38.5474846592418
"Tmem59"	1544.10305245012	1429.12781272217	1406.90460376961	1454.1945757187	1547.26074224683	1545.42109995938	1439.6566141031	1249.50261249103
"Tmem59l"	48.7008383889648	58.5708119968102	52.6469079436078	71.9579295222696	55.2896911742956	39.2816065541515	53.2847333618239	70.5136914498326
"Tmem60"	160.426291163649	145.894568064782	155.700429875776	161.099842214036	156.512356554929	114.743640197653	160.823013419323	126.924644609699
"Tmem62"	81.168063981608	44.7268018884732	90.7319051794092	77.3279242627374	67.1982400426054	59.9561363194944	65.8793067018914	63.9324135811816
"Tmem63a"	64.9344511852864	66.0252789782224	56.0073488761785	63.365937937521	62.9451868753519	73.3945806669673	71.6921867049994	70.5136914498326
"Tmem63b"	512.791180683806	533.526851098216	551.112312941597	501.5575087597	497.60722056866	499.289893833031	515.408693608915	596.075738389252
"Tmem64"	756.29537262863	726.278068760446	695.611273042138	705.617308897479	785.964225308448	776.328592688626	748.892707067088	735.222756183588
"Tmem65"	640.750246254811	591.032739240539	630.64274834577	726.023288911257	660.073851557744	694.664200115521	662.668320354319	688.213628550366
"Tmem67"	207.217292753046	208.725075479542	225.149542482238	220.169784359183	219.457543430281	211.913930094765	218.951813450404	212.481256902162
"Tmem68"	219.631231950233	274.750354457764	308.040418818982	314.681691791418	231.366092298591	281.173604808663	318.739586837092	338.465718959196
"Tmem69"	291.250111934005	245.997410386603	277.796450425846	272.795732815768	234.768534832393	288.409690226533	277.080613481484	315.90133769525
"Tmem70"	461.22558709549	456.852333575119	439.09761518924	454.301555043582	482.296229166548	375.242715240974	435.966000233105	354.448822354492
"Tmem72"	15.278694396538	18.1037055262868	16.8022046628536	8.5919915847486	15.3109914021126	20.6745297653429	14.5322000077702	16.9232859479598
"Tmem79"	46.7910015893975	37.272334907061	35.8447032807543	44.0339568718366	36.5762572383802	37.2141535776172	30.0332133493916	32.9063893432552
"Tmem80"	186.209087957807	165.063197445556	178.103369426248	184.727819072095	180.329454291549	185.037041399819	159.854200085472	220.002717323478
"Tmem81"	32.4672255926432	30.8827917801363	32.4842623481836	33.2939673909008	31.4725934376759	32.0455211362815	24.2203333462836	35.7269370012485
"Tmem86a"	132.733657569924	130.985634101957	122.096020550069	121.361881134574	135.247090718661	135.418169962996	113.351160060607	114.702271425061
"Tmem86b"	14.3237759967543	15.9738578173119	28.0036744380893	32.2199684428073	22.9664871031689	33.0792476245486	22.2827066785809	24.4447463692753
"Tmem87a"	659.848614250484	689.005733853385	655.285981851289	705.617308897479	676.235453593307	573.718200988265	676.231707028238	622.400849863856
"Tmem87b"	482.23379189073	487.735125355256	482.783347312659	437.117571874085	437.21386559366	499.289893833031	476.656160254861	493.595840148828
"Tmem88"	100.26643197728	106.492385448746	81.7707293592207	109.547892705545	102.073276014084	90.9679309675087	104.631840055945	105.300445898417
"Tmem8b"	141.327923167976	175.71243599043	181.463810358818	179.357824331627	157.36296718838	154.025246751805	172.448773425539	199.31870116486
"Tmem9"	977.83644137843	947.782230493837	967.806988580365	1020.2990006889	1071.76939814788	1053.36729154422	1055.03772056411	918.558353953153
"Tmem97"	449.766566298087	491.994820773205	437.977468211716	460.745548732144	420.201652924646	423.827860189529	440.810066902361	414.620505725016
"Tmem98"	665.578124649185	677.291571454023	704.572448862326	689.507324676075	711.110489564786	688.461841185918	701.420853708373	722.060200446286
"Tmem9b"	170.930393561269	176.777359844918	136.657931257876	167.543835902598	170.12212669014	188.13822086462	168.573520090134	136.326470136343
"Tmf1"	644.569919853946	762.48547981302	676.568774424237	675.545338350859	670.281179159152	789.767037036099	711.108987046886	767.188962974179
"Tmod1"	20.0532863954561	29.8178679256488	20.1626455954243	23.6279768580587	34.024425338028	32.0455211362815	22.2827066785809	19.7438336059531
"Tmod2"	529.024793480127	536.721622661679	495.104964065418	593.921418295747	577.564620113026	601.628816171478	599.695453653982	595.135555836587
"Tmod3"	2094.13605072549	2063.82242999669	1987.14073812681	2003.00803819452	2151.19429199682	2127.40911285378	2079.07341444498	1979.08427335863
"Tmpo"	8046.14243657681	8114.71977119443	8174.83264196702	7823.0083379136	7723.54455173237	7462.47151880052	8364.7343244725	8114.71561204674
"Tmppe"	265.467315139847	274.750354457764	248.672629010233	282.46172334861	263.689296369717	269.802613437725	285.799933486146	286.755678562653
"Tmprss2"	138.463167968625	137.375177228882	153.460135920729	146.063856940726	177.777622391197	174.699776517147	116.257600062161	96.8388029244368
"Tmsb10"	8306.83515971774	7899.60515258796	7997.8494195183	8030.29013489566	8452.51786459962	8985.15063601802	7670.09516410109	7401.11705457443
"Tmsb4x"	5850.78503547426	5578.0711498053	5459.59636844988	6263.56186528173	7017.53772596828	7290.87292174817	6464.89137679001	6235.29068927053
"Tmtc1"	114.590207974035	116.076700139133	117.615432639975	138.545864304071	333.439368312675	294.612049156136	322.614840172497	172.993589690256
"Tmtc2"	1005.52907497216	981.859793837436	1172.79388546718	1164.21485973344	860.81796105211	903.476950745484	966.875707183641	984.371132639663
"Tmtc3"	1407.54972128106	1356.71299061702	1356.49798978104	1344.64668301316	1370.33373048908	1418.27274190252	1410.59221408756	1524.03591786905
"Tmtc4"	718.098636637285	596.357358512976	625.042013458153	730.319284703631	922.912537294011	873.498882585737	1092.82144058432	1206.25421506847
"Tmub1"	90.7172479794442	103.297613885283	81.7707293592207	93.4379084841411	99.521444113732	83.7318455496387	85.2555733789182	94.9584378191079
"Tmub2"	297.93454073249	286.464516857126	314.761300684123	284.609721244798	312.174102476407	321.488937851082	274.17417347993	262.310932193377
"Tmx1"	1310.14804450313	1273.648929967	1369.93975351133	1334.98069248031	1363.52884542147	1341.77698177075	1336.96240071485	1317.19575628287
"Tmx2"	916.721663792278	875.36740838869	1011.49272070378	936.527082737598	947.580245664081	896.240865327615	924.247920494182	888.472512267891
"Tmx3"	1351.20953569383	1202.29903171634	1265.76608460164	1192.13883238387	1352.47090718661	1274.58476003339	1305.96037403161	1335.99940733616
"Tmx4"	925.315929390331	792.303347738668	784.1028842665	799.05521738162	858.266129151757	854.891805796929	831.241840444453	807.616812738749
"Tnc"	537.61905907818	870.042789116253	572.395105514545	716.357298378415	655.820798390491	743.249345064077	723.703560386954	735.222756183588
"Tnfaip1"	1460.07023326916	1519.6463403536	1515.55886058939	1504.6725262791	1522.59303387676	1428.61000678519	1519.09930747891	1557.88248976497
"Tnfaip2"	154.696780764947	154.413958900681	136.657931257876	117.0658853422	179.478843658098	164.362511634476	151.13488008081	114.702271425061
"Tnfaip3"	50.610675188532	37.272334907061	51.5267609660843	57.9959431970531	53.5884699073942	53.7537773898915	55.2223600295266	56.4109531598661
"Tnfaip6"	51.5655935883157	64.9603551237349	66.0886716738907	52.6259484565852	48.48480610669	63.0573157842958	64.91049336804	54.5305880545372
"Tnfaip8"	278.836172736818	343.970404999449	330.443358369453	318.977687583792	328.335704511971	327.691296780685	328.427720175605	306.499512168606
"Tnfaip8l1"	78.3033087822571	84.1289845045091	86.251317269315	97.7339042765154	75.7043463771124	82.6981190613716	105.600653389796	101.539715687759
"Tnfrsf10b"	159.471372763865	166.128121300043	159.060870808347	147.13785588882	163.317241622535	160.227605681407	153.072506748512	191.797240743545
"Tnfrsf11a"	36.2868991917777	24.4932486532115	26.8835274605657	25.7759747542458	36.5762572383802	46.5176919720215	33.908466684797	18.8036510532887
"Tnfrsf11b"	24.8278783943742	26.6230963621864	13.4417637302829	21.4799789618715	56.1403018077463	47.5514184602887	25.1891466801349	16.9232859479598
"Tnfrsf12a"	49.6557567887484	40.4671064705234	58.2476428312257	46.1819547680237	47.6341954732393	53.7537773898915	43.5966000233105	45.1287625278929
"Tnfrsf18"	25.7827967941578	11.714162399362	20.1626455954243	16.1099842214036	21.2652658362675	11.3709913709386	22.2827066785809	21.624198711282
"Tnfrsf19"	392.471462311069	371.658425216123	378.609678402967	344.753662338038	365.762572383801	355.601911963898	390.431773542091	409.919592961694
"Tnfrsf1a"	727.647820635121	739.057155014296	709.05303677242	779.723236315936	747.686746803166	761.856421852886	695.607973705264	629.922310285171
"Tnfrsf1b"	18.1434495958888	22.3634009442366	14.5619107078064	18.2579821175908	37.4268678718309	35.1467006010829	32.9396533509457	27.2652940272686
"Tnfrsf21"	551.942835074934	584.643196113614	593.677898087493	561.70144985294	535.884699073942	538.571500387182	528.003266948982	487.954744832842
"Tnfrsf25"	11.4590207974035	18.1037055262868	13.4417637302829	16.1099842214036	16.1616020355633	20.6745297653429	10.6569466723648	20.6840161586176
"Tnfsf12"	15.278694396538	11.714162399362	15.68205768533	15.0359852733101	20.4146552028168	22.7419827418772	17.4386400093242	10.3420080793088
"Tnfsf13b"	65.88936958507	55.3760404333478	62.72823074132	49.4039516123045	48.48480610669	53.7537773898915	54.2535466956752	51.7100403965439
"Tnfsf15"	12.4139391971871	5.32461927243729	12.3216167527593	2.14799789618715	22.1158764697182	13.4384443474729	18.4074533431755	2.8205476579933
"Tnfsf9"	26.7377151939415	35.1424871980861	24.6432335055186	37.5899631832751	34.8750359714787	27.9106151832129	31.002026683243	39.4876672119063
"Tnik"	119.364799972953	142.699796501319	134.417637302828	153.581849577381	131.844648184859	192.273126817689	126.914546734526	142.907748004994
"Tnip1"	291.250111934005	241.737714968653	246.432335055186	257.759747542458	275.597845238027	279.106151832129	282.893493484592	204.959796480847
"Tnip2"	55.3852671874502	64.9603551237349	63.8483777188435	66.5879347818017	69.7500719429575	73.3945806669673	59.0976133649319	62.0520484758527
"Tnk1"	32.4672255926432	31.9477156346237	24.6432335055186	25.7759747542458	37.4268678718309	25.8431622066786	36.8149066863511	23.5045638166109
"Tnk2"	767.754393426033	734.797459596346	705.69259583985	825.905191083959	714.512932098589	732.912080181406	708.202547045332	732.402208525595
"Tnks"	1651.05391322588	1708.13786259788	1617.49223554404	1769.95026645821	1606.80348658837	1603.30978330234	1689.61045423674	1745.91900029786
"Tnks1bp1"	749.610943830144	841.289845045092	660.886716738907	785.093231056404	865.071014219363	783.564678106496	760.518467073305	766.248780421514
"Tnks2"	5884.20717946669	5727.16048943355	5660.1026774266	5701.86041542879	5367.35309707392	5532.50416520576	5779.94034975711	5634.51403811796
"Tnnc1"	13.3688575969707	116.076700139133	6.72088186514143	18.2579821175908	40.8293104056337	215.015109559566	10.6569466723648	7.52146042131548
"Tnni1"	49.6557567887484	159.738578173119	59.3677898087493	35.441965287088	85.9116739785208	215.015109559566	80.4115067096615	59.2315008178594
"Tnni3"	11.4590207974035	7.4544669814122	12.3216167527593	16.1099842214036	16.1616020355633	14.47217083574	13.5633866739188	10.3420080793088
"Tnnt1"	63.9795327855028	204.465380061592	51.5267609660843	64.4399368856145	95.2683909464785	265.667707484656	53.2847333618239	50.7698578438795
"Tnnt2"	16.2336127963216	84.1289845045091	8.96117582018857	7.51799263665503	27.2195402704224	140.586802404332	23.2515200124322	9.40182552664435
"Tnnt3"	23.8729599945906	66.0252789782224	40.3252911908486	20.4059800137779	45.0823635728872	106.473828291516	37.7837200202024	33.8465718959196
"Tnpo1"	5137.46099083589	5236.23059251483	5265.81094133831	5093.97701080783	5042.41983509576	5010.47228863085	5233.52962946496	5509.46975861359
